state,year,fatalities,fatalities_under21,fatalities_over21,fatalities_age_unknown,motorcycles,fatality_rate_per_10k_reg,population,fatality_rate_per_100k_pop,treated,repeal_year,event_time,post,exemption_age,reg_data_quality_flag
West Virginia,2022,42,1,41,0,48457,8.667478382896176,1774122,2.3673681967756446,0,,,0,,ok
Wisconsin,1995,48,9,39,0,168287,2.8522702288352635,5137004,0.9343967806916249,0,,,0,,ok
Wisconsin,1996,52,7,45,0,168939,3.0780340833081765,5173828,1.0050585369285565,0,,,0,,ok
Wisconsin,1997,63,8,55,0,190012,3.3155800686272445,5200235,1.211483711793794,0,,,0,,ok
Wisconsin,1998,65,6,59,0,169662,3.831146632716813,5222124,1.2447042620971849,0,,,0,,ok
Wisconsin,1999,66,5,61,0,192133,3.4351204634289787,5250446,1.257036068935858,0,,,0,,ok
Wisconsin,2000,78,7,71,0,178897,4.36005075546264,5373999,1.4514330947958867,0,,,0,,ok
Wisconsin,2001,72,4,68,0,208801,3.4482593474169185,5406835,1.3316478124448037,0,,,0,,ok
Wisconsin,2002,82,5,77,0,204041,4.018800143108493,5445162,1.5059239743464015,0,,,0,,ok
Wisconsin,2003,103,8,95,0,239822,4.29485201524464,5479203,1.8798354432204831,0,,,0,,ok
Wisconsin,2004,80,4,76,0,232105,3.4467159259817755,5514026,1.4508455346420202,0,,,0,,ok
Wisconsin,2005,93,7,86,0,302730,3.0720443959964325,5546166,1.6768340507658803,0,,,0,,ok
Wisconsin,2006,93,4,89,0,270436,3.438891271872088,5577655,1.667367379301875,0,,,0,,ok
Wisconsin,2007,109,6,103,0,324833,3.35557040079056,5610775,1.942690626517727,0,,,0,,ok
Wisconsin,2008,89,3,86,0,310439,2.866907830523871,5640996,1.5777355630105039,0,,,0,,ok
Wisconsin,2009,84,5,79,0,364616,2.3037935800952236,5669264,1.4816738116270471,0,,,0,,ok
Wisconsin,2010,105,6,99,0,322356,3.2572683616870792,5690538,1.8451682424403457,0,,,0,,ok
Wisconsin,2011,88,5,83,0,317656,2.770292391769713,5705840,1.5422794890848674,0,,,0,,ok
Wisconsin,2012,117,5,112,0,280974,4.164086356744752,5720825,2.04515957051649,0,,,0,,ok
Wisconsin,2013,85,6,79,0,323378,2.6285028666143027,5738012,1.4813492896145912,0,,,0,,ok
Wisconsin,2014,73,5,68,0,281151,2.5964695128240693,5753199,1.268859290283545,0,,,0,,ok
Wisconsin,2015,81,4,77,0,325032,2.4920623200177214,5762927,1.4055357633369294,0,,,0,,ok
Wisconsin,2016,85,2,83,0,335359,2.5345972524965785,5775170,1.4718181456130295,0,,,0,,ok
Wisconsin,2017,76,8,68,0,324670,2.340838389749592,5793147,1.3118948992663229,0,,,0,,ok
Wisconsin,2018,83,6,77,0,336410,2.4672274902648557,5809319,1.4287388934916467,0,,,0,,ok
Wisconsin,2019,85,3,82,0,283874,2.994286197397437,5824581,1.4593324395351357,0,,,0,,ok
Wisconsin,2020,116,1,115,0,276310,4.198183200028953,5897375,1.9669768329129484,0,,,0,,ok
Wisconsin,2021,123,6,117,0,323974,3.796600961805577,5881608,2.091264837779056,0,,,0,,ok
Wisconsin,2022,82,1,81,0,280182,2.926669093660549,5903975,1.3888947700489924,0,,,0,,ok
Wyoming,1995,7,0,7,0,16510,4.239854633555421,478447,1.4630669645749688,0,,,0,,ok
Wyoming,1996,9,0,9,0,14902,6.03945779090055,480085,1.8746680275367904,0,,,0,,ok
Wyoming,1997,5,0,5,0,15207,3.2879594923390547,480031,1.0415993967056294,0,,,0,,ok
Wyoming,1998,8,2,6,0,15742,5.081946385465633,480045,1.666510431313731,0,,,0,,ok
Wyoming,1999,9,0,9,0,15861,5.6742954416493285,479602,1.8765559776648135,0,,,0,,ok
Wyoming,2000,6,2,4,0,19121,3.1379111971131217,494300,1.213837750354036,0,,,0,,ok
Wyoming,2001,10,0,10,0,20994,4.763265694960465,494657,2.021602848034092,0,,,0,,ok
Wyoming,2002,12,0,12,0,24722,4.8539762155165445,500017,2.399918402774306,0,,,0,,ok
Wyoming,2003,20,0,20,0,27744,7.208765859284891,503453,3.972565462913122,0,,,0,,ok
Wyoming,2004,13,0,13,0,30540,4.256712508185986,509106,2.5534957356621217,0,,,0,,ok
Wyoming,2005,20,0,20,0,33422,5.9840823409730115,514157,3.8898624350149857,0,,,0,,ok
Wyoming,2006,17,0,17,0,35710,4.760571268552226,522667,3.252548946078478,0,,,0,,ok
Wyoming,2007,20,3,17,0,37985,5.2652362774779515,534876,3.7391844090966875,0,,,0,,ok
Wyoming,2008,20,2,18,0,30502,6.556947085437021,546043,3.6627152074104057,0,,,0,,ok
Wyoming,2009,13,0,13,0,30016,4.331023454157783,559851,2.3220464016318627,0,,,0,,ok
Wyoming,2010,33,0,33,0,30512,10.815416885159937,564531,5.845560296954463,0,,,0,,ok
Wyoming,2011,16,0,16,0,30378,5.266969517413918,567491,2.8194279733070657,0,,,0,,ok
Wyoming,2012,12,0,12,0,31319,3.8315399597688304,576656,2.0809633472989097,0,,,0,,ok
Wyoming,2013,9,1,8,0,31397,2.866515909163296,582620,1.5447461467165562,0,,,0,,ok
Wyoming,2014,16,0,16,0,30982,5.164288941966303,583159,2.7436771103592674,0,,,0,,ok
Wyoming,2015,24,0,24,0,31010,7.739438890680426,586389,4.092846216419476,0,,,0,,ok
Wyoming,2016,24,0,24,0,30041,7.989081588495722,585243,4.100860668132724,0,,,0,,ok
Wyoming,2017,17,0,17,0,28960,5.870165745856354,579994,2.9310648041186633,0,,,0,,ok
Wyoming,2018,15,0,15,0,28968,5.178127589063795,579054,2.5904319804370575,0,,,0,,ok
Wyoming,2019,15,1,14,0,28644,5.236698785085882,580116,2.585689758600004,0,,,0,,ok
Wyoming,2020,19,0,19,0,28488,6.669474866610502,577681,3.289012448046586,0,,,0,,ok
Wyoming,2021,18,1,17,0,29015,6.203687747716699,579636,3.1053971802993603,0,,,0,,ok
Wyoming,2022,20,0,20,0,28655,6.979584714709475,581978,3.4365560210179766,0,,,0,,ok
